County,Type,Category,Scientific Name,Common Name,Global Rank,State Rank,Fed. Status,State Status,Habitat,Wet Habitat Flag,URL
Bledsoe,Vertebrate Animal,Fish,Hemitremia flammea,Flame Chub,G3,S3,--,D,Springs and spring-fed streams with lush aquatic vegetation; Tennessee & middle Cumberland river watersheds.,Aquatic,
Bledsoe,Vertebrate Animal,Amphibian,Hemidactylium scutatum,Four-toed Salamander,G5,S3,--,D,"Woodland swamps, shallow depressions, & sphagnum mats on acidic soils; middle & east Tennessee.",Possible,
Bledsoe,Invertebrate Animal,Mollusc,Helicodiscus hexodon,Toothy Coil,G1,S1,--,"Rare, Not State Listed",In leaf litter of forested hillsides; escarpment to Walden Ridge from Sequatchie Valley; Cumberland Plateau; Bledsoe County.,Upland,
Bledsoe,Vascular Plant,Flowering Plant,Scutellaria montana,Large-flowered Skullcap,G4,S4,LT,T,"Escarpments, Dry Woods",Upland,
Bledsoe,Vascular Plant,Flowering Plant,Phemeranthus mengesii,Menge's Fame-flower,G3,S2,--,T,Dry Rock Ledges,Upland,
Bledsoe,Vascular Plant,Flowering Plant,Epilobium ciliatum,Hairy Willow-herb,G5,S1,--,T,Mountain Balds,Possible,
Bledsoe,Vascular Plant,Flowering Plant,Hypericum nudiflorum,Early St. Johnswort,G5,S2,--,S,Acidic Wet And/Or Open Areas,Possible,
Bledsoe,Invertebrate Animal,Arachnid,Kleptochthonius charon,A Cave Obligate Pseudoscorpion,G1G2,S1S2,--,"Rare, Not State Listed",Terrestrial cave obligate; Sequatchie Valley.,Upland,
Bledsoe,Vascular Plant,Flowering Plant,Ribes curvatum,Granite Gooseberry,G4,S1,--,T,Rocky Woods,Upland,
Bledsoe,Vascular Plant,Flowering Plant,Carex lonchocarpa,Southern Long Sedge,G5,S2,--,E,Wet Soils In Open Areas,Possible,
Bledsoe,Invertebrate Animal,Crustacean,Caecidotea circulus,A Cave Obligate Isopod,G1G2,S1,--,"Rare, Not State Listed",Aquatic cave obligate; Cumberland Plateau.,Aquatic,
Bledsoe,Vascular Plant,Flowering Plant,Potamogeton epihydrus,Nuttall's Pondweed,G5,S1S2,--,S,Lakes And Streams,Aquatic,
Bledsoe,Vascular Plant,Flowering Plant,Poa saltuensis,Drooping Bluegrass,G5,S1,--,T,Rich Oak Woods,Possible,
Blount,Invertebrate Animal,Mollusc,Pilsbryna aurea,Ornate Bud,G2,S1,--,"Rare, Not State Listed","Deep, wet leaves of karstic forests & hills, near streams; assoc. with limestone/dolomite outcrops; Unicoi, Washington, & Blount cos.",Upland,
Blount,Vertebrate Animal,Fish,Etheostoma marmorpinnum,Marbled Darter,G1,S1,LE,E,"Pools and moderate runs with clean pebbles, cobble, & small boulders; lower Little River (Tennessee River drainage).",Aquatic,https://tnacifin.com/wp-content/uploads/elementor/thumbs/etheostoma_marmorpinnum-scaled-p5mcn206emn63zyz690xkunqis0wmml4a7sff3m8b0.jpg
Blount,Invertebrate Animal,Insect,Trechus tonitru,A Carabid Beetle,GNR,S1,--,"Rare, Not State Listed",Terrestrial; known only from summit of Thunderhead; high elevation; Great Smoky Mountains National Park; Blount County.,Upland,
Blount,Vascular Plant,Flowering Plant,Thermopsis mollis,Allegheny Mountain golden banner,G3G4,S2S3,--,S,Upland Woods,Upland,
Blount,Invertebrate Animal,Crustacean,Caecidotea incurva,Incurved Cave Isopod,G2G4,S1,--,"Rare, Not State Listed",Aquatic cave obligate; known from two wet caves in east Tennessee.,Aquatic,
Blount,Vascular Plant,Flowering Plant,Polygonum cilinode,Fringed Black Bindweed,G5,S1S2,--,T,Dry Rocky Woods And Thickets,Upland,
Blount,Vertebrate Animal,Fish,Percina aurantiaca,Tangerine Darter,G4,S3,--,D,"Large-moderate size headwater tribs to Tennessee River, in clear, fairly deep, rocky pools, usually below riffles.",Aquatic,
Blount,Vascular Plant,Flowering Plant,Panax quinquefolius,American Ginseng,G3G4,S3S4,--,S-CE,Rich Woods,Possible,
Blount,Vertebrate Animal,Fish,Noturus flavipinnis,Yellowfin Madtom,G1,S1,"LT,XN",T,Medium size to large creeks and small rivers that are unpolluted & relatively unsilted; upper Tennessee River watershed.,Aquatic,
Blount,Invertebrate Animal,Insect,Macromia margarita,Mountain River Cruiser,G3,S2S3,--,"Rare, Not State Listed","Typically small mountain streams, usually rocky but with silt deposits; reported from Campbell & Blount counties.",Aquatic,
Blount,Nonvascular Plant,Non-Vascular Plant,Lophocolea appalachiana,A Liverwort,G2,S1,--,S,Spray Cliffs,Possible,
Blount,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic,
Blount,Vascular Plant,Flowering Plant,Hypericum mitchellianum,Blue Ridge St. John's-wort,G3,S2,--,T,"High Elevation, Moist Woods",Upland,
Blount,Nonvascular Plant,Non-Vascular Plant,Radula voluta,A Liverwort,G3,S2,--,S,Shady Moist Boulders By Waterfalls Or Sreams,Possible,
Blount,Vascular Plant,Flowering Plant,Xerophyllum asphodeloides,Eastern Turkeybeard,G4,S3,--,T,Dry Oak Or Piney Woods,Upland,
Blount,Vascular Plant,Flowering Plant,Trillium rugelii,Southern Nodding Trillium,G4,S2,--,E,Rich Mountain Woods,Possible,
Blount,Vascular Plant,Fern and Fern Ally,Trichomanes petersii,Dwarf Filmy-fern,G4,S2,--,T,Rocky Seeps,Possible,
Blount,International Terrestrial Ecological System Classification,Plant Community,Appalachian Shale Barrens,Appalachian Shale Barrens,GNR,SNR,--,"Rare, Not State Listed",,,
Blount,Vascular Plant,Flowering Plant,Stellaria longifolia,Longleaf Stitchwort,G5,S1,--,S,Bogs,Possible,
Blount,Vertebrate Animal,Amphibian,Desmognathus abditus,Cumberland Dusky Salamander,G2G3,S2S3,--,D,Assoc. with streams of Cumberland Plateau; under rocks along small streams or adj. cover; Morgan & Grundy counties.,Aquatic,
Blount,Vertebrate Animal,Amphibian,Cryptobranchus alleganiensis,Hellbender,G3,S3,--,E,"Rocky, clear creeks and rivers with large shelter rocks.",Aquatic,
Blount,Vascular Plant,Flowering Plant,Clematis glaucophylla,White-leaved Leatherflower,G4?,S1,--,S,Wooded Stream Banks,Upland,
Blount,Nonvascular Plant,Non-Vascular Plant,Porella gracillima,Hot Porella,GNRT1,S1,--,E,Wet Calcareous Rock,Possible,
Blount,Vascular Plant,Flowering Plant,Platanthera flava var. herbiola,Tubercled Rein-orchid,G4?T4Q,S2,--,T,Swamps And Floodplains,Possible,
Blount,Vertebrate Animal,Fish,Percina williamsi,Sickle Darter,G2,S2,LT,T,"Flowing pools over rocky, sandy, or silty substrates in clear creeks or small rivers; upper Tennessee River system; east TN.",Aquatic,
Blount,Invertebrate Animal,Insect,Ophiogomphus alleghaniensis,Allegheny Snaketail,G3T2T3Q,S1,--,"Rare, Not State Listed","Riffle areas of spring-fed streams; Cumberland Plateau, Ridge & Valley, & Blue Ridge; not watershed specific.",Aquatic,
Blount,Vertebrate Animal,Fish,Noturus baileyi,Smoky Madtom,G1,S1,"LE,XN",E,"Clear, cool, rocky riffles, runs, and flowing pools of mountain creeks; lower Little Tennessee River system.",Aquatic,
Blount,Vertebrate Animal,Mammal,Myotis lucifugus,Little Brown Myotis,G3G4,S3,--,T,Often uses human-made structures for resting and maternity sites; they also use caves and hollow trees. Typically feed over water.,,
Blount,Vascular Plant,Flowering Plant,Adlumia fungosa,Climbing Fumitory,G4,S2,--,T,Rich Mesic Woods,Upland,
Blount,Vascular Plant,Plant: Gymnosperm,Abies fraseri,Fraser Fir,G2,S1S2,--,T,Forests Above 5500 Ft,Possible,
Blount,Vertebrate Animal,Bird,Limnothlypis swainsonii,Swainson's Warbler,G4,S3,--,D,"Mature, rich, damp, deciduous floodplain and swamp forests.",Possible,
Blount,Invertebrate Animal,Mollusc,Lasmigona holstonia,Tennessee Heelsplitter,G3,S2,--,"Rare, Not State Listed","Spring runs, creeks, & small rivers, in subst of sand & mud; upper Tenn & Conasauga river watersheds; Blue Ridge & Ridge & Valley.",Aquatic,
Blount,Vascular Plant,Flowering Plant,Gratiola viscidula,Short's Hedge-hyssop,G4G5,S1,--,S,"Streamsides, Pond Edges, And Other Wet Areas",Possible,
Blount,Invertebrate Animal,Crustacean,Stygobromus fecundus,A Cave Amphipod,G1G2,S1,--,"Rare, Not State Listed","Aquatic cave obligate, from rimstone pools; Cades Cove; Great Smoky Mountains National Park.",Aquatic,
Blount,Vascular Plant,Flowering Plant,Carex ruthii,Ruth's Sedge,G3G4,S2,--,T,Mountain Forests And Wet Areas,Possible,
Blount,Vascular Plant,Flowering Plant,Carex misera,Wretched Sedge,G3,S2,--,T,Mountain Ledges And Balds,Upland,
Blount,Vertebrate Animal,Fish,Percina tanasi,Snail Darter,G2G3,S2S3,DL,"Rare, Not State Listed","Sand and gravel shoals of moderately flowing, vegetated, large creeks; upper Tennessee River watershed.",Aquatic,
Blount,Invertebrate Animal,Insect,Bombus affinis,Rusty Patched Bumble Bee,G2,S1,LE,"Rare, Not State Listed",,,
Blount,International Vegetation Classification - Natural,Plant Community,Arundinaria gigantea Shrub Swamp,Floodplain Canebreak,G2?,SNR,--,"Rare, Not State Listed",,,
Blount,Vertebrate Animal,Reptile,Pituophis melanoleucus melanoleucus,Northern Pinesnake,G4T4,S3,--,T,"Well-drained sandy soils in pine/pine-oak woods; dry mountain ridges; E portions of west TN, E to lower elev of the Appalachians.",Upland,
Blount,Vascular Plant,Flowering Plant,Phlox subulata,Moss Phlox,G5,S1,--,S,Shaley Slopes,Upland,
Blount,Vertebrate Animal,Mammal,Perimyotis subflavus,Tri-colored bat,G3G4,S2S3,PE,T,Generally associated with forested landscapes but may roost near openings.,,
Blount,Vertebrate Animal,Mammal,Glaucomys sabrinus coloratus,Carolina Northern Flying Squirrel,G5T2,S1S2,LE,E,Spruce-fir or mature hardwood forest with snags; in tree cavities or leaf nests; higher elevations of the Appalachians.,Upland,
Blount,Vertebrate Animal,Bird,Ixobrychus exilis,Least Bittern,G4G5,S2B,--,D,Marshes with scattered bushes or other woody growth; readily uses artificial wetland habitats.,Possible,
Blount,Vascular Plant,Fern and Fern Ally,Isoetes tennesseensis,Hiwassee Quillwort,G1,S1,--,E,Rocky River Banks,Possible,
Blount,Vertebrate Animal,Fish,Etheostoma sitikuense,Citico Darter,G1,S1,"LE, XN",E,"Riffles, runs, & pools with cobble & small boulders; larger creeks to medium size rivers; lower Little Tennessee River watershed.",Aquatic,
Blount,Vertebrate Animal,Fish,Etheostoma sagitta,Cumberland Arrow Darter,G3,S2,--,D,Smaller streams of northern Cumberland Plateau & Cumberland Mountains; Cumberland River watershed.,Aquatic,
Blount,Vascular Plant,Flowering Plant,Agalinis setacea,Thread-leaved Gerardia,G5?,SH,--,S,"Barrens, Dry Sandy Soil",Upland,
Blount,Vascular Plant,Flowering Plant,Sparganium androcladum,Branching Bur-reed,G4G5,S1,--,E,"Slow Flowing Streams And Rivers, Ponds",Aquatic,
Blount,Vertebrate Animal,Bird,Rallus elegans,King Rail,G4,S2,--,D,"Marshes, upland-wetland marsh edges, flooded farmlands, shrub swamps.",Possible,
Blount,Vascular Plant,Flowering Plant,Trifolium reflexum,Buffalo Clover,G3G4,S1,--,E,Rocky Open Woods,Upland,
Blount,Vertebrate Animal,Mammal,Neotoma floridana haematoreia,Southern Appalachian Woodrat,G5T4Q,S2,--,D,Forests & talus slopes in southern Appalachians of southeastern Tennessee.,Upland,
Blount,Vertebrate Animal,Mammal,Myotis sodalis,Indiana Myotis,G2,S1,LE,E,Hibernates in caves; spring/summer maternity roosts are normally under the bark of standing trees.,Upland,
Blount,Vascular Plant,Flowering Plant,Monotropsis odorata,Sweet Pinesap,G3,S2,--,T,Piney Woods,Upland,
Blount,Vascular Plant,Flowering Plant,Eurybia schreberi,Schreber's Aster,G4,S1,--,S,Mesic Woods & Seepage Slopes,Upland,
Blount,Vascular Plant,Flowering Plant,Amelanchier sanguinea,Roundleaf Shadbush,G5,S2,--,T,Rocky Slopes And River Banks,Upland,
Blount,Vascular Plant,Flowering Plant,Agrostis mertensii,Arctic Bentgrass,G5,S1,--,S,Mountain Balds And Moist Ravines,Upland,
Blount,Vascular Plant,Flowering Plant,Draba ramosissima,Branching Whitlow-grass,G4,S2,--,S,Calcareous Bluffs,Upland,
Blount,Vascular Plant,Flowering Plant,Stachys clingmanii,Clingman's Hedge-nettle,G2,S1S2,--,T,Mountain Clearings And Meadows,Upland,
Blount,Vascular Plant,Flowering Plant,Spiraea virginiana,Virginia Spiraea,G2?,S2,LT,E,Stream Bars And Ledges,Possible,
Blount,Invertebrate Animal,Mollusc,Epioblasma capsaeformis,Oyster Mussel,G1,S1,"LE, XN",E,Shallow riffles in mod-swift current of small-medium rivers with coarse sand and gravel; Tennessee &amp; Cumberland river systems excluding the Duck River.,Aquatic,
Blount,Nonvascular Plant,Non-Vascular Plant,Lejeunea blomquistii,Blomquist Leafy Liverwort,G3,S1S2,--,S,Mid Elev. Gorges On Rock Or Bark,Upland,
Blount,International Vegetation Classification - Natural,Plant Community,Pinus echinata / Schizachyrium scoparium Appalachian Woodland,Shortleaf Pine / Little Bluestem Appalachian Woodland,G2,SNR,--,"Rare, Not State Listed",,,
Blount,Vertebrate Animal,Mammal,Synaptomys cooperi,Southern Bog Lemming,G5,S4,--,D,"Marshy meadows, wet balds, & rich upland forests.",Possible,
Blount,Invertebrate Animal,Crustacean,Stygobromus sparsus,A Cave Obligate Amphipod,G1G2,S1S2,--,"Rare, Not State Listed","Aquatic cave obligate, from drip pools; Cades Cove; Great Smoky Mountains National Park.",Aquatic,
Blount,Vascular Plant,Flowering Plant,Desmodium ochroleucum,Creamflower Tick-trefoil,G2G3,S1,--,E,Sandy Dry Woods,Upland,
Blount,Vertebrate Animal,Fish,Clinostomus funduloides ssp. 1,Smoky Dace,G5T3Q,S1S2,--,D,Upland tributaries of Little Tennessee River; east Tennessee.,Aquatic,
Blount,Vertebrate Animal,Fish,Chrosomus tennesseensis,Tennessee Dace,G3,S3,--,D,First order spring-fed streams of woodlands in Ridge and Valley limestone region; Tennessee River watershed.,Aquatic,
Blount,Vascular Plant,Flowering Plant,Carex pellita,Woolly Sedge,G5,S1,--,E,Alluvial Forests And Upland Pastures,Possible,
Blount,Vascular Plant,Flowering Plant,Potamogeton tennesseensis,Tennessee Pondweed,G2G3,S2,--,T,Slow Acidic Streams,Aquatic,
Blount,Nonvascular Plant,Non-Vascular Plant,Porella wataugensis,Watauga Porella,G2G3Q,S1S2,--,T,"Moist Boulders & Cliffs, Phyllite",Possible,
Blount,Vertebrate Animal,Reptile,Ophisaurus attenuatus longicaudus,Eastern Slender Glass Lizard,G5T5,S3,--,D,"Dry upland areas including brushy, cut-over woodlands and grassy fields; nearly statewide but obscure; fossorial.",Upland,
Blount,Nonvascular Plant,Non-Vascular Plant,Mnium carolinianum,Carolina Mnium,G3,S1,--,S,Rocks & Streambanks In Humid Gorges,Upland,
Blount,Vascular Plant,Flowering Plant,Juglans cinerea,Butternut,G3,S3,--,T,Rich Woods And Hollows,Possible,
Blount,Vascular Plant,Fern and Fern Ally,Isoetes appalachiana,Appalachian Quillwort,G4,S1,--,E,"Streams, Seeps, And Wetlands",Aquatic,
Blount,Vascular Plant,Flowering Plant,Cymophyllus fraserianus,Fraser's Sedge,G4,S3,--,S,Mixed Mesophytic Forests,Upland,
Blount,Vascular Plant,Flowering Plant,Cardamine rotundifolia,Round-leaf Watercress,G4,S2S3,--,S,Mucky Wetlands And Seeps,Possible,
Blount,Vascular Plant,Flowering Plant,Cardamine flagellifera,Running Bittercress,G3,S2,--,T,Mountain Stream Banks,Possible,
Blount,Vascular Plant,Flowering Plant,Potamogeton amplifolius,Large-leaf Pondweed,G5,S1,--,T,Lakes And Streams,Aquatic,
Blount,Vertebrate Animal,Mammal,Myotis septentrionalis,Northern Myotis,G2G3,S1S2,LE,E,"A forest bat whose summer roosts may include caves, mines, live trees and snags; hibernates in caves and mines, often using small cracks and fissures.  Notably susceptible to White-Nose Syndrome.",,
Blount,Vascular Plant,Flowering Plant,Heracleum maximum,Cow-parsnip,G5,S2,--,S,Moist Woods And Floodplains,Possible,
Blount,Vertebrate Animal,Fish,Hemitremia flammea,Flame Chub,G3,S3,--,D,Springs and spring-fed streams with lush aquatic vegetation; Tennessee & middle Cumberland river watersheds.,Aquatic,
Blount,Vertebrate Animal,Amphibian,Hemidactylium scutatum,Four-toed Salamander,G5,S3,--,D,"Woodland swamps, shallow depressions, & sphagnum mats on acidic soils; middle & east Tennessee.",Possible,
Blount,Vascular Plant,Flowering Plant,Helianthemum canadense,Canada Frostweed,G5,S1,--,E,Dry Ridges,Upland,
Blount,Vascular Plant,Flowering Plant,Streptopus roseus,Rosy Twisted-stalk,G5,S2,--,S,"Rich, Moist Mountain Woods",Upland,
Blount,Vascular Plant,Fern and Fern Ally,Woodwardia virginica,Virginia Chainfern,G5,S2,--,S,Acidic Wetlands,Possible,
Blount,Vertebrate Animal,Fish,Etheostoma cinereum,Ashy Darter,G2G3,S2S3,--,E,Small to medium upland rivers with bedrock or gravel substrate and boulders.,Aquatic,
Blount,Vertebrate Animal,Fish,Erimonax monachus,Spotfin Chub,G2,S2,"LT,XN",T,Clear upland rivers with swift currents & boulder substrates; portions of the Tennessee River watershed.,Aquatic,
Blount,Nonvascular Plant,Non-Vascular Plant,Lejeunea sharpii,Sharp's Lejeunea,G2G3,S1S2,--,E,"Calcareous Bluffs, Rock & Logs Of Wet Sinks",Possible,
Blount,Animal Assemblage,,Rookery,Heron Rookery,G5,SNR,--,"Rare, Not State Listed",,,
Blount,Vascular Plant,Flowering Plant,Pycnanthemum torrei,Torrey's Mountain-mint,G2,S1,--,E,Barrens,Upland,
Blount,International Terrestrial Ecological System Classification,Plant Community,Southern Appalachian Grass and Shrub Bald,Southern Appalachian Grass and Shrub Bald,GNR,S1,--,"Rare, Not State Listed",,,
Blount,Vertebrate Animal,Mammal,Corynorhinus rafinesquii,Rafinesque's Big-eared Bat,G3G4,S3,--,D,"Caves, hollow trees, abandoned buildings; often associated with forested areas.",Upland,
Blount,Vascular Plant,Flowering Plant,Carex bromoides ssp. montana,Blue Ridge Brome Sedge,G5T3?,S1,--,T,Mountain Bogs & Seeps,Possible,
Blount,Vascular Plant,Flowering Plant,Campanula aparinoides,Marsh Bellflower,G5,S2,--,S,Bogs,Possible,
Blount,Vascular Plant,Flowering Plant,Prunus virginiana,Choke Cherry,G5,S1,--,S,Moist Coves And Slopes,Possible,
Blount,Vertebrate Animal,Fish,Percina burtoni,Blotchside Logperch,G2G3,S2,--,T,"Habitat includes gravel runs and riffles of clear, small to medium rivers or large creeks.",,
Blount,Vertebrate Animal,Mammal,Parascalops breweri,Hairy-tailed Mole,G5,S3,--,D,Moist soils in deciduous forests with thick humus; east Tennessee.,Upland,
Blount,Invertebrate Animal,Arachnid,Nesticus barrowsi,A Cave Obligate Spider,G1G2,S1S2,--,"Rare, Not State Listed",Terrestrial cave obligate; Appalachian Mountains.,Upland,
Blount,Vascular Plant,Flowering Plant,Goodyera repens,Dwarf Rattlesnake-plantain,G5,S1,--,S,Moist Conifer/Rhododendron Woods,Upland,
Blount,Vascular Plant,Flowering Plant,Zanthoxylum americanum,Northern Prickly-ash,G5,S2,--,S,Cedar Thickets,Possible,
Blount,Vascular Plant,Flowering Plant,Potamogeton epihydrus,Nuttall's Pondweed,G5,S1S2,--,S,Lakes And Streams,Aquatic,
Blount,Vascular Plant,Flowering Plant,Poa saltuensis,Drooping Bluegrass,G5,S1,--,T,Rich Oak Woods,Possible,
Blount,Vascular Plant,Fern and Fern Ally,Pilularia americana,American Pillwort,G4?,S1S2,--,S,Lake Drawdown Zones,Aquatic,
Bradley,Vertebrate Animal,Fish,Noturus munitus,Frecklebelly Madtom,G3,S1,LT,T,In moderate-swift currents of main channel of Conasauga River over a variety of substrates.,Aquatic,
